Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
102,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,26,1991,38,38,"3,420",38,33,0.87,114,86,75.4,11,18,9,14,36.8,6,5,0,1,0,Matches
103,Bernd Leno,de GER,GK,Leverkusen,de Bundesliga,25,1992,33,33,"2,970",33,40,1.21,113,73,69,15,10,8,10,30.3,5,5,0,0,0,Matches
104,Alexandre Letellier,fr FRA,GK,Angers,fr Ligue 1,26,1990,13,13,"1,170",13,17,1.31,44,29,65.9,2,7,4,1,7.7,2,2,0,0,0,Matches
105,Raúl Lizoain,es ESP,GK,Las Palmas,es La Liga,26,1991,11,11,990,11,27,2.45,64,39,60.9,1,2,8,1,9.1,2,2,0,0,0,Matches
106,Hugo Lloris,fr FRA,GK,Tottenham Hotspur,eng Premier League,30,1986,36,36,"3,240",36,35,0.97,117,82,71.8,22,7,7,15,41.7,3,2,1,0,33.3,Matches
107,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,26,1990,34,34,"3,060",34,37,1.09,133,103,75.9,21,8,5,14,41.2,8,5,2,1,28.6,Matches
108,Diego López,es ESP,GK,Espanyol,es La Liga,35,1981,10,10,854,9.5,11,1.16,41,32,75.6,3,5,2,3,30,2,1,1,0,50,Matches
109,Pau López,es ESP,GK,Espanyol,es La Liga,22,1994,29,28,"2,566",28.5,31,1.09,119,92,76.5,9,8,11,9,32.1,5,3,1,1,25,Matches
110,Pedro López,es ESP,GK,Real Betis,es La Liga,22,1995,5,4,411,4.6,8,1.75,16,8,50,1,1,2,1,25,0,0,0,0,,Matches
111,Jonas Lössl,dk DEN,GK,Huddersfield Town,eng Premier League,28,1989,38,38,"3,420",38,57,1.5,164,107,67.7,9,10,19,10,26.3,6,4,2,0,33.3,Matches
112,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,30,1987,2,2,180,2,4,2,7,3,57.1,0,1,1,0,0,1,1,0,0,0,Matches
113,Raïs M'Bolhi,dz ALG,GK,Rennes,fr Ligue 1,31,1986,1,1,90,1,3,3,5,4,80,0,0,1,0,0,2,2,0,0,0,Matches
114,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,22,1995,34,34,"3,032",33.7,53,1.57,153,105,67.3,10,7,16,5,14.7,6,3,2,1,40,Matches
115,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,32,1985,31,31,"2,706",30,38,1.26,111,79,69.4,18,9,4,11,35.5,6,4,1,1,20,Matches
116,Gabriele Marchegiani,it ITA,GK,SPAL,it Serie A,21,1996,1,0,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,Matches
117,Emiliano Martínez,ar ARG,GK,Getafe,es La Liga,24,1992,5,5,450,5,7,1.4,20,14,70,2,1,2,2,40,1,1,0,0,0,Matches
118,Christian Mathenia,de GER,GK,Hamburger SV,de Bundesliga,25,1992,24,24,"2,160",24,38,1.58,90,52,61.1,4,6,14,6,25,4,3,0,1,0,Matches
119,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,27,1989,18,18,"1,620",18,26,1.44,66,40,62.1,3,8,7,4,22.2,1,1,0,0,0,Matches
120,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,20,1997,1,0,,10.5,0,,0,0,,0,0,0,0,,0,0,0,0,,Matches
121,Alex Meret,it ITA,GK,SPAL,it Serie A,20,1997,13,13,"1,158",12.9,16,1.24,62,46,79,2,7,4,4,30.8,6,3,2,1,40,Matches
122,Mathieu Michel,fr FRA,GK,Angers,fr Ligue 1,25,1991,7,6,597,6.6,13,1.96,25,14,56,1,2,3,1,16.7,2,2,0,0,0,Matches
123,Simon Mignolet,be BEL,GK,Liverpool,eng Premier League,29,1988,19,19,"1,710",19,24,1.26,61,37,63.9,10,7,2,7,36.8,3,2,1,0,33.3,Matches
124,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,20,1997,1,1,90,1,1,1,5,4,80,1,0,0,0,0,0,0,0,0,,Matches
125,Antonio Mirante,it ITA,GK,Bologna,it Serie A,34,1983,33,33,"2,970",33,46,1.39,149,103,70.5,10,5,18,7,21.2,3,2,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
126,Jessy Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,31,1986,4,3,304,3.4,6,1.78,27,22,81.5,1,0,2,1,33.3,1,1,0,0,0,Matches
127,Florian Müller,de GER,GK,Mainz 05,de Bundesliga,19,1997,5,5,450,5,7,1.4,21,14,66.7,1,1,3,1,20,1,0,1,0,100,Matches
128,Yvon Mvogo,ch SUI,GK,RB Leipzig,de Bundesliga,23,1994,1,1,90,1,1,1,2,1,50,0,0,1,0,0,0,0,0,0,,Matches
129,Boaz Myhill,wls WAL,GK,West Brom,eng Premier League,34,1982,1,1,90,1,1,1,3,2,66.7,0,1,0,0,0,0,0,0,0,,Matches
130,Keylor Navas,cr CRC,GK,Real Madrid,es La Liga,30,1986,27,27,"2,430",27,31,1.15,107,80,72.9,16,7,4,7,25.9,4,2,2,0,50,Matches
131,Neto,br BRA,GK,Valencia,es La Liga,28,1989,33,33,"2,970",33,33,1,136,107,77.9,18,7,8,10,30.3,5,3,2,0,40,Matches
132,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,31,1986,3,3,270,3,2,0.67,8,6,75,2,0,1,2,66.7,0,0,0,0,,Matches
133,Alexander Nübel,de GER,GK,Schalke 04,de Bundesliga,20,1996,1,0,45,0.5,0,0,1,1,100,0,0,0,0,,0,0,0,0,,Matches
134,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,24,1993,37,37,"3,330",37,22,0.59,122,104,82.8,22,10,5,22,59.5,4,1,3,0,75,Matches
135,Oier Olazábal,es ESP,GK,Levante,es La Liga,27,1989,26,26,"2,340",26,39,1.5,120,86,71.7,9,7,10,7,26.9,6,5,0,1,0,Matches
136,David Ospina,co COL,GK,Arsenal,eng Premier League,28,1988,5,4,381,4.2,3,0.71,13,10,76.9,3,0,1,2,50,0,0,0,0,,Matches
137,Alexandre Oukidja,dz ALG,GK,Strasbourg,fr Ligue 1,29,1988,17,16,"1,457",16.2,29,1.79,65,41,61.5,3,5,8,2,12.5,5,4,1,0,20,Matches
138,Ramazan Özcan,at AUT,GK,Leverkusen,de Bundesliga,33,1984,1,1,90,1,4,4,9,5,55.6,0,0,1,0,0,1,0,1,0,100,Matches
139,Fernando Pacheco,es ESP,GK,Alavés,es La Liga,25,1992,38,37,"3,357",37.3,50,1.34,162,122,73.5,15,2,20,12,32.4,11,7,3,1,30,Matches
140,Costel Pantilimon,ro ROU,GK,Dep La Coruña,es La Liga,30,1987,6,6,540,6,9,1.5,26,18,69.2,3,0,3,1,16.7,1,1,0,0,0,Matches
141,Jiří Pavlenka,cz CZE,GK,Werder Bremen,de Bundesliga,25,1992,34,34,"3,060",34,40,1.18,165,125,77,10,12,12,8,23.5,4,2,1,1,33.3,Matches
142,Gianluca Pegolo,it ITA,GK,Sassuolo,it Serie A,36,1981,2,1,104,1.2,1,0.87,5,4,80,0,0,1,0,0,0,0,0,0,,Matches
143,Yohann Pelé,fr FRA,GK,Marseille,fr Ligue 1,34,1982,9,7,714,8.2,9,1.13,27,18,66.7,4,2,1,3,42.9,0,0,0,0,,Matches
144,Mattia Perin,it ITA,GK,Genoa,it Serie A,24,1992,37,37,"3,330",37,42,1.14,170,128,77.6,11,8,18,12,32.4,4,4,0,0,0,Matches
145,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,23,1994,38,38,"3,420",38,58,1.53,183,125,69.9,13,10,15,10,26.3,5,3,1,1,25,Matches
146,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,27,1990,1,0,28,0.3,1,3.21,2,1,50,0,0,0,0,,0,0,0,0,,Matches
147,Julian Pollersbeck,de GER,GK,Hamburger SV,de Bundesliga,22,1994,10,10,900,10,15,1.5,49,34,69.4,4,1,5,1,10,0,0,0,0,,Matches
148,Nick Pope,eng ENG,GK,Burnley,eng Premier League,25,1992,35,34,"3,115",34.6,35,1.01,150,115,78.7,13,11,11,11,32.4,5,3,1,1,25,Matches
149,Nicolas de Préville,fr FRA,FW,Lille,fr Ligue 1,26,1991,1,0,11,3.2,1,8.18,,,,0,0,1,0,,0,0,0,0,,Matches
150,Andrés Prieto,es ESP,GK,Málaga,es La Liga,23,1993,4,4,360,4,10,2.5,18,10,55.6,0,0,4,0,0,2,2,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
151,Jérôme Prior,fr FRA,GK,Bordeaux,fr Ligue 1,21,1995,2,2,180,2,3,1.5,9,6,66.7,0,0,2,0,0,0,0,0,0,,Matches
152,Christian Puggioni,it ITA,GK,Benevento,it Serie A,36,1981,14,14,"1,179",13.1,26,1.98,66,40,68.2,3,1,9,2,14.3,6,5,0,1,0,Matches
153,Christian Puggioni,it ITA,GK,Sampdoria,it Serie A,36,1981,9,9,810,9,12,1.33,34,22,73.5,5,2,2,5,55.6,3,3,0,0,0,Matches
154,Rafael,br BRA,GK,Cagliari,it Serie A,35,1982,10,8,794,8.8,11,1.25,34,23,70.6,4,2,3,1,12.5,1,1,0,0,0,Matches
155,Toño Ramírez,es ESP,GK,Real Sociedad,es La Liga,30,1986,4,3,315,3.5,6,1.71,12,6,50,1,0,2,2,66.7,0,0,0,0,,Matches
156,Pepe Reina,es ESP,GK,Napoli,it Serie A,34,1982,37,37,"3,330",37,29,0.78,99,70,72.7,28,6,3,18,48.6,2,2,0,0,0,Matches
157,Baptiste Reynet,fr FRA,GK,Dijon,fr Ligue 1,26,1990,38,38,"3,420",38,73,1.92,188,129,67,13,9,16,5,13.2,15,11,3,1,21.4,Matches
158,Sergio Rico,es ESP,GK,Sevilla,es La Liga,23,1993,24,23,"2,155",24,39,1.63,88,53,59.1,10,3,10,9,39.1,5,3,1,1,25,Matches
159,Asier Riesgo,es ESP,GK,Eibar,es La Liga,33,1983,1,1,90,1,1,1,5,4,80,1,0,0,0,0,0,0,0,0,,Matches
160,Roberto,es ESP,GK,Málaga,es La Liga,31,1986,34,34,"3,060",34,51,1.5,145,99,67.6,5,5,24,6,17.6,5,4,1,0,20,Matches
161,Sergio Romero,ar ARG,GK,Manchester Utd,eng Premier League,30,1987,1,1,90,1,0,0,4,4,100,1,0,0,1,100,0,0,0,0,,Matches
162,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,26,1991,1,0,8,0.1,1,11.25,1,0,0,0,0,0,0,,0,0,0,0,,Matches
163,Rubén,es ESP,GK,Dep La Coruña,es La Liga,33,1984,28,27,"2,477",27.5,58,2.11,135,80,58.5,3,9,15,4,14.8,3,2,1,0,33.3,Matches
164,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,30,1986,35,35,"3,112",34.6,44,1.27,146,108,73.3,14,10,11,12,34.3,6,5,1,0,16.7,Matches
165,Gerónimo Rulli,ar ARG,GK,Real Sociedad,es La Liga,25,1992,26,26,"2,340",26,45,1.73,100,60,59,10,5,11,6,23.1,5,4,1,0,20,Matches
166,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,25,1992,38,38,"3,420",38,54,1.42,180,126,70.6,9,13,16,10,26.3,3,1,2,0,66.7,Matches
167,Mamadou Samassa,ml MLI,GK,Troyes,fr Ligue 1,27,1990,21,21,"1,890",21,31,1.48,100,72,71,6,3,12,5,23.8,3,2,1,0,33.3,Matches
168,Brice Samba,fr FRA,GK,Caen,fr Ligue 1,23,1994,4,3,315,3.5,4,1.14,18,15,83.3,1,1,1,2,66.7,1,1,0,0,0,Matches
169,Antonio Santurro,do DOM,GK,Bologna,it Serie A,25,1992,1,1,90,1,1,1,5,4,80,0,1,0,0,0,0,0,0,0,,Matches
170,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,30,1986,33,33,"2,965",32.9,47,1.43,141,94,67.4,11,10,12,8,24.2,3,1,2,0,66.7,Matches
171,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,25,1992,33,33,"2,906",32.3,53,1.64,149,96,67.1,7,11,14,9,27.3,5,4,0,1,0,Matches
172,Simone Scuffet,it ITA,GK,Udinese,it Serie A,21,1996,6,6,540,6,11,1.83,28,17,60.7,1,0,5,1,16.7,1,0,1,0,100,Matches
173,Luigi Sepe,it ITA,GK,Napoli,it Serie A,26,1991,1,1,90,1,0,0,1,1,100,0,1,0,1,100,0,0,0,0,,Matches
174,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,26,1991,2,2,180,2,7,3.5,21,14,66.7,0,0,2,0,0,0,0,0,0,,Matches
175,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,29,1988,5,4,435,4.8,10,2.07,23,13,56.5,1,0,4,1,25,0,0,0,0,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
176,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,30,1987,37,37,"3,330",37,45,1.22,158,113,74.7,12,15,10,10,27,8,5,3,0,37.5,Matches
177,Antonio Sivera,es ESP,GK,Alavés,es La Liga,20,1996,1,1,63,0.7,0,0,1,1,100,0,0,1,0,0,0,0,0,0,,Matches
178,Łukasz Skorupski,pl POL,GK,Roma,it Serie A,26,1991,1,1,90,1,0,0,3,3,100,1,0,0,1,100,0,0,0,0,,Matches
179,Yann Sommer,ch SUI,GK,Gladbach,de Bundesliga,28,1988,30,30,"2,625",29.2,42,1.44,150,108,74.7,12,8,9,6,20,4,4,0,0,0,Matches
180,David Soria,es ESP,GK,Sevilla,es La Liga,24,1993,15,15,"1,265",14,19,1.35,58,39,70.7,7,4,4,5,33.3,3,2,0,1,0,Matches
181,Stefano Sorrentino,it ITA,GK,Chievo,it Serie A,38,1979,38,38,"3,420",38,59,1.55,192,133,71.4,10,10,18,7,18.4,8,4,3,1,42.9,Matches
182,Julián Speroni,ar ARG,GK,Crystal Palace,eng Premier League,38,1979,11,11,990,11,14,1.27,42,28,69,3,5,3,2,18.2,1,1,0,0,0,Matches
183,Marco Sportiello,it ITA,GK,Fiorentina,it Serie A,25,1992,37,37,"3,202",35.6,38,1.07,133,95,72.9,16,9,11,14,37.8,3,2,1,0,33.3,Matches
184,Tom Starke,de GER,GK,Bayern Munich,de Bundesliga,36,1981,2,2,180,2,0,0,6,6,100,2,0,0,2,100,0,0,0,0,,Matches
185,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,22,1995,38,38,"3,420",38,49,1.29,161,112,75.2,21,9,8,11,28.9,11,9,1,1,10,Matches
186,Danijel Subašić,hr CRO,GK,Monaco,fr Ligue 1,32,1984,34,34,"2,940",32.7,41,1.26,124,87,70.2,21,8,5,11,32.4,4,4,0,0,0,Matches
187,Seydou Sy,sn SEN,GK,Monaco,fr Ligue 1,21,1995,3,2,255,2.8,4,1.41,15,12,80,1,0,1,1,50,1,1,0,0,0,Matches
188,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,27,1990,17,17,"1,530",17,9,0.53,33,24,72.7,13,3,1,11,64.7,0,0,0,0,,Matches
189,Ciprian Tătărușanu,ro ROU,GK,Nantes,fr Ligue 1,31,1986,37,37,"3,330",37,38,1.03,134,98,73.1,14,10,13,12,32.4,3,2,0,1,0,Matches
190,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,25,1992,37,37,"3,330",37,28,0.76,125,99,79.2,27,9,1,19,51.4,2,2,0,0,0,Matches
191,Kevin Trapp,de GER,GK,Paris Saint-Germain,fr Ligue 1,27,1990,4,4,360,4,4,1,15,13,86.7,3,0,1,1,25,2,2,0,0,0,Matches
192,Philipp Tschauner,de GER,GK,Hannover 96,de Bundesliga,31,1985,31,31,"2,790",31,45,1.45,157,112,72.6,9,9,13,5,16.1,3,2,0,1,0,Matches
193,Przemysław Tytoń,pl POL,GK,Dep La Coruña,es La Liga,30,1987,2,1,97,1.1,4,3.71,5,1,20,0,0,1,0,0,0,0,0,0,,Matches
194,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,28,1988,29,29,"2,610",29,26,0.9,86,60,70.9,23,3,3,12,41.4,5,1,4,0,80,Matches
195,Francis Uzoho,ng NGA,GK,Dep La Coruña,es La Liga,18,1998,2,2,180,2,2,1,8,7,87.5,0,1,1,1,50,1,1,0,0,0,Matches
196,Koke Vegas,es ESP,GK,Levante,es La Liga,21,1995,1,1,90,1,4,4,8,4,50,0,0,1,0,0,0,0,0,0,,Matches
197,Rémy Vercoutre,fr FRA,GK,Caen,fr Ligue 1,37,1980,35,35,"3,103",34.5,48,1.39,133,89,66.9,9,7,19,11,31.4,4,4,0,0,0,Matches
198,Emiliano Viviano,it ITA,GK,Sampdoria,it Serie A,31,1985,27,27,"2,430",27,43,1.59,134,91,69.4,11,4,12,6,22.2,6,2,4,0,66.7,Matches
199,Michel Vorm,nl NED,GK,Tottenham Hotspur,eng Premier League,33,1983,1,1,90,1,1,1,3,2,66.7,0,1,0,0,0,0,0,0,0,,Matches
200,Roman Weidenfeller,de GER,GK,Dortmund,de Bundesliga,36,1980,2,1,91,1,4,3.96,6,2,33.3,0,1,0,0,0,0,0,0,0,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
201,Axel Werner,ar ARG,GK,Atlético Madrid,es La Liga,21,1996,1,1,90,1,0,0,3,3,100,1,0,0,1,100,0,0,0,0,,Matches
202,Yoel,es ESP,GK,Eibar,es La Liga,28,1988,1,1,90,1,0,0,5,5,100,0,1,0,1,100,0,0,0,0,,Matches
203,Erwin Zelazny,fr FRA,GK,Troyes,fr Ligue 1,25,1991,17,17,"1,530",17,28,1.65,90,64,71.1,3,3,11,3,17.6,2,2,0,0,0,Matches
204,Robin Zentner,de GER,GK,Mainz 05,de Bundesliga,22,1994,15,15,"1,350",15,27,1.8,67,40,65.7,3,5,7,2,13.3,4,4,0,0,0,Matches
205,Luca Zidane,dz ALG,GK,Real Madrid,es La Liga,19,1998,1,1,90,1,2,2,4,2,50,0,1,0,0,0,0,0,0,0,,Matches
206,Ron-Robert Zieler,de GER,GK,Stuttgart,de Bundesliga,28,1989,34,34,"3,060",34,36,1.06,156,120,79.5,15,6,13,12,35.3,6,4,2,0,33.3,Matches