Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
185,Evanilson,br BRA,FW,pt Porto,20,1999,0.9,0,0,0,1,1,0,0,0,0,,,0,Matches
186,Fabinho,br BRA,"DF,MF",eng Liverpool,26,1993,6.2,0,0,0,9,2,0,0,14,11,,,0,Matches
187,Mohamed Fares,dz ALG,MF,it Lazio,24,1996,3.8,1,0,0,7,3,0,12,9,4,,,0,Matches
188,Ansu Fati,es ESP,MF,es Barcelona,17,2002,1.8,0,0,0,2,2,0,1,0,1,,,0,Matches
189,Felipe,br BRA,DF,es Atlético Madrid,31,1989,4.3,0,0,0,3,1,0,0,7,6,,,1,Matches
190,Luiz Felipe,it ITA,DF,it Lazio,23,1997,2,0,0,0,3,0,0,0,4,3,,,0,Matches
191,João Félix,pt POR,"FW,MF",es Atlético Madrid,20,1999,7.8,0,0,0,5,18,1,8,4,5,,,0,Matches
192,Bruno Fernandes,pt POR,MF,eng Manchester Utd,25,1994,4.9,1,0,0,4,10,1,31,4,6,,,0,Matches
193,Matheus Fernandes,br BRA,MF,es Barcelona,22,1998,0.2,0,0,0,1,1,0,0,0,0,,,0,Matches
194,Carlos Fernández,es ESP,FW,es Sevilla,24,1996,0.1,0,0,0,0,0,1,1,0,0,,,0,Matches
195,Fernandinho,br BRA,MF,eng Manchester City,35,1985,3.8,2,0,0,14,5,0,2,7,2,,,0,Matches
196,Fernando,br BRA,FW,ua Shakhtar Donetsk,21,1999,0.4,0,0,0,0,0,0,0,0,0,,,0,Matches
197,Fernando,br BRA,MF,es Sevilla,33,1987,5.5,1,0,0,4,4,0,0,12,4,,,0,Matches
198,Roberto Firmino,br BRA,FW,eng Liverpool,28,1991,3.7,0,0,0,4,0,0,1,1,2,,,0,Matches
199,Junior Firpo,do DOM,DF,es Barcelona,23,1996,2.9,1,0,0,3,3,1,3,2,4,,,0,Matches
200,Alessandro Florenzi,it ITA,DF,fr Paris Saint-Germain,29,1991,9,0,0,0,5,4,0,23,11,6,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
201,Phil Foden,eng ENG,"MF,FW",eng Manchester City,20,2000,11.8,0,0,0,6,13,2,47,8,11,,,0,Matches
202,Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,28,1991,5.1,1,0,0,8,6,5,9,2,2,,,0,Matches
203,Kostas Fortounis,gr GRE,"MF,FW",gr Olympiacos,27,1992,3.2,2,0,0,3,10,4,12,2,3,,,0,Matches
204,Timothy Fosu-Mensah,nl NED,DF,eng Manchester Utd,22,1998,0.3,0,0,0,0,1,0,0,1,1,,,0,Matches
205,Gianluca Frabotta,it ITA,"DF,MF",it Juventus,21,1999,0.2,0,0,0,1,0,0,3,0,0,,,0,Matches
206,Lassina Franck Traoré,bf BFA,FW,nl Ajax,19,2001,2.2,1,0,0,12,5,2,0,1,0,,,0,Matches
207,Fred,br BRA,MF,eng Manchester Utd,27,1993,3.8,2,1,1,13,5,0,0,7,4,,,0,Matches
208,Remo Freuler,ch SUI,MF,it Atalanta,28,1992,5.8,1,1,0,7,6,0,2,10,7,,,0,Matches
209,Abraham Frimpong,gh GHA,DF,hu Ferencváros,27,1993,2,1,0,0,1,0,0,0,6,2,,,0,Matches
210,Roberto Gagliardini,it ITA,MF,it Inter,26,1994,2.8,3,0,0,6,3,0,3,5,2,,,0,Matches
211,Idrissa Gana Gueye,sn SEN,MF,fr Paris Saint-Germain,30,1989,5.4,4,2,1,12,8,0,0,5,10,,,0,Matches
212,Eric García,es ESP,DF,eng Manchester City,19,2001,2.3,1,0,0,2,0,0,0,3,1,,,0,Matches
213,Yuri Gazinskiy,ru RUS,MF,ru Krasnodar,31,1989,4.2,0,0,0,4,4,0,4,12,1,,,0,Matches
214,Yann Gboho,fr FRA,MF,fr Rennes,19,2001,1.1,0,0,0,1,2,0,2,1,2,,,0,Matches
215,David de Gea,es ESP,GK,eng Manchester Utd,29,1990,5,0,0,0,0,0,0,0,0,0,,,0,Matches
216,Valère Germain,fr FRA,"MF,FW",fr Marseille,30,1990,2.2,0,0,0,1,3,3,1,1,0,,,0,Matches
217,Billy Gilmour,sct SCO,MF,eng Chelsea,19,2001,1.1,0,0,0,1,1,0,1,1,0,,,0,Matches
218,Matthias Ginter,de GER,DF,de Gladbach,26,1994,8,0,0,0,1,2,0,1,7,3,,,0,Matches
219,Olivier Giroud,fr FRA,FW,eng Chelsea,33,1986,2.9,0,0,0,7,6,2,0,2,1,,,0,Matches
220,Serge Gnabry,de GER,MF,de Bayern Munich,25,1995,4,1,0,0,8,3,3,9,7,3,,,0,Matches
221,Pierluigi Gollini,it ITA,GK,it Atalanta,25,1995,3,0,0,0,0,0,0,0,0,0,,,0,Matches
222,Eulânio Ângelo Chipela Gomes,gw GNB,DF,pt Porto,26,1994,1.5,1,0,0,3,2,0,7,2,1,,,0,Matches
223,Joe Gomez,eng ENG,DF,eng Liverpool,23,1997,3,0,0,0,2,2,0,0,5,3,,,0,Matches
224,Papu Gómez,ar ARG,"MF,FW",it Atalanta,32,1988,5,0,0,0,3,11,1,32,2,3,,,0,Matches
225,Papu Gómez,ar ARG,FW,es Sevilla,32,1988,1,0,0,0,0,0,0,4,1,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
226,Sergi Gómez,es ESP,DF,es Sevilla,28,1992,2.2,1,0,0,2,1,0,0,0,0,,,0,Matches
227,Alfred Gomis,sn SEN,GK,fr Rennes,26,1993,4,0,0,0,0,0,0,0,0,1,,,0,Matches
228,Álvaro González,es ESP,DF,fr Marseille,30,1990,6,1,0,0,2,4,1,2,7,7,,,1,Matches
229,Leon Goretzka,de GER,MF,de Bayern Munich,25,1995,4.8,1,0,0,10,10,1,2,13,6,,,0,Matches
230,Yevgeni Gorodov,ru RUS,GK,ru Krasnodar,34,1985,2,0,0,0,0,1,0,0,0,0,,,0,Matches
231,Robin Gosens,de GER,MF,it Atalanta,26,1994,6.3,1,0,0,9,9,2,12,7,4,,,0,Matches
232,Ryan Gravenberch,nl NED,MF,nl Ajax,18,2002,5.9,2,1,1,10,7,0,10,10,7,,,0,Matches
233,Mason Greenwood,eng ENG,FW,eng Manchester Utd,18,2001,2.3,0,0,0,2,3,0,1,1,0,,,0,Matches
234,Clément Grenier,fr FRA,MF,fr Rennes,29,1991,2.5,2,0,0,7,5,0,10,2,4,,,0,Matches
235,Antoine Griezmann,fr FRA,"FW,MF",es Barcelona,29,1991,5.6,1,0,0,2,5,2,1,4,1,,,0,Matches
236,Marko Grujić,rs SRB,MF,pt Porto,24,1996,4.3,3,1,1,10,5,0,1,4,2,,,0,Matches
237,Nemanja Gudelj,rs SRB,"MF,DF",es Sevilla,28,1991,5.5,1,0,0,3,4,0,0,6,4,,,0,Matches
238,Raphaël Guerreiro,pt POR,"DF,MF",de Dortmund,26,1993,7.4,0,0,0,3,4,0,18,5,4,,,0,Matches
239,Pape Gueye,sn SEN,MF,fr Marseille,21,1999,1.9,1,0,0,1,4,0,0,7,3,,,0,Matches
240,Serhou Guirassy,gn GUI,FW,fr Rennes,24,1996,3.8,0,0,0,11,13,1,0,2,0,,,0,Matches
241,Péter Gulácsi,hu HUN,GK,de RB Leipzig,30,1990,8,0,0,0,0,2,0,0,0,0,,,0,Matches
242,Fredrik Gulbrandsen,no NOR,"MF,FW",tr Başakşehir,27,1992,2.3,0,0,0,0,4,2,2,0,1,,,0,Matches
243,İlkay Gündoğan,de GER,MF,eng Manchester City,29,1990,10.8,2,0,0,16,9,0,7,11,6,,,0,Matches
244,Mert Günok,tr TUR,GK,tr Başakşehir,31,1989,6,1,0,0,1,0,0,0,0,0,,,0,Matches
245,Erling Haaland,no NOR,FW,de Dortmund,20,2000,7.8,2,0,0,4,6,1,6,3,0,,,0,Matches
246,Munir El Haddadi,ma MAR,FW,es Sevilla,24,1995,3.3,0,0,0,6,9,5,6,1,1,,,0,Matches
247,Amadou Haidara,ml MLI,MF,de RB Leipzig,22,1998,4.7,1,0,0,4,6,1,3,10,7,,,0,Matches
248,Achraf Hakimi,ma MAR,MF,it Inter,21,1998,4,1,0,0,3,5,2,20,7,5,,,1,Matches
249,Marcel Halstenberg,de GER,DF,de RB Leipzig,28,1991,2,0,0,0,2,2,0,1,5,1,,,0,Matches
250,Samir Handanović,si SVN,GK,it Inter,36,1984,6,1,0,0,1,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
251,Jesper Hansen,dk DEN,GK,dk Midtjylland,35,1985,4,0,0,0,0,1,0,0,0,0,,,0,Matches
252,Denys Harmash,ua UKR,"MF,FW",ua Dynamo Kyiv,30,1990,1.7,1,0,0,7,2,1,2,2,4,,,0,Matches
253,Hans Hateboer,nl NED,MF,it Atalanta,26,1994,5.9,1,0,0,4,6,1,5,7,4,,,0,Matches
254,Kai Havertz,de GER,"MF,FW",eng Chelsea,21,1999,8.7,1,0,0,14,16,3,6,7,10,,,0,Matches
255,Eden Hazard,be BEL,"FW,MF",es Real Madrid,29,1991,3,0,0,0,1,9,0,2,2,0,,,0,Matches
256,Thorgan Hazard,be BEL,"MF,FW",de Dortmund,27,1993,4.9,0,0,0,6,6,2,18,2,7,,,0,Matches
257,Hwang Hee-chan,kr KOR,"FW,MF",de RB Leipzig,24,1996,1,0,0,0,2,5,1,2,2,0,,,0,Matches
258,Marcel Heister,de GER,DF,hu Ferencváros,28,1992,4.3,1,0,0,7,8,1,11,6,5,,,0,Matches
259,Dean Henderson,eng ENG,GK,eng Manchester Utd,23,1997,1,0,0,0,0,0,0,0,0,0,,,0,Matches
260,Jordan Henderson,eng ENG,"MF,DF",eng Liverpool,30,1990,4,2,0,0,3,1,0,10,7,1,,,0,Matches
261,Benjamin Henrichs,de GER,MF,de RB Leipzig,23,1997,1.3,2,0,0,7,1,0,2,3,3,,,0,Matches
262,Dalbert Henrique,br BRA,"DF,MF",fr Rennes,26,1993,2.5,2,1,1,7,2,0,9,1,1,,,0,Matches
263,Luis Henrique,br BRA,MF,fr Marseille,18,2001,1.1,0,0,0,1,1,1,2,1,1,,,0,Matches
264,Mario Hermoso,es ESP,DF,es Atlético Madrid,25,1995,3.9,1,0,0,7,4,0,0,6,8,,,0,Matches
265,Lucas Hernández,fr FRA,DF,de Bayern Munich,24,1996,7.7,2,0,0,10,12,0,9,5,15,,,0,Matches
266,Ander Herrera,es ESP,MF,fr Paris Saint-Germain,30,1989,6,3,0,0,9,14,0,4,14,13,,,0,Matches
267,Héctor Herrera,mx MEX,MF,es Atlético Madrid,30,1990,3.3,1,0,0,6,4,0,10,6,4,,,0,Matches
268,Patrick Herrmann,de GER,"FW,MF",de Gladbach,29,1991,0.7,0,0,0,0,1,0,0,1,0,,,0,Matches
269,Marwin Hitz,ch SUI,GK,de Dortmund,32,1987,6,0,0,0,0,0,0,0,0,0,,,1,Matches
270,Wesley Hoedt,nl NED,DF,it Lazio,26,1994,5.4,2,0,0,4,3,0,1,7,8,,,0,Matches
271,Jonas Hofmann,de GER,"MF,FW",de Gladbach,28,1992,4.8,0,0,0,3,5,4,18,2,3,,,0,Matches
272,José Holebas,gr GRE,DF,gr Olympiacos,36,1984,4.8,1,0,0,5,3,1,8,11,5,,,0,Matches
273,Ethan Horvath,us USA,GK,be Club Brugge,25,1995,1,0,0,0,0,0,0,0,0,0,,,1,Matches
274,Callum Hudson-Odoi,eng ENG,"FW,MF",eng Chelsea,19,2000,3.8,0,0,0,3,1,1,11,4,3,,,0,Matches
275,Mats Hummels,de GER,DF,de Dortmund,31,1988,8.8,1,0,0,5,2,0,1,21,6,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
276,Adrien Hunou,fr FRA,FW,fr Rennes,26,1994,1,0,0,0,1,3,0,0,0,0,,,0,Matches
277,Klaas-Jan Huntelaar,nl NED,FW,nl Ajax,36,1983,0.4,0,0,0,1,0,1,0,0,0,,,0,Matches
278,Daniel Høegh,dk DEN,DF,dk Midtjylland,29,1991,1,0,0,0,1,0,0,0,7,1,,,0,Matches
279,Mauro Icardi,ar ARG,FW,fr Paris Saint-Germain,27,1993,2.7,1,0,0,3,1,0,0,3,0,,,0,Matches
280,Oussama Idrissi,ma MAR,MF,es Sevilla,24,1996,1.7,1,0,0,2,4,0,1,0,3,,,0,Matches
281,Odion Ighalo,ng NGA,FW,eng Manchester Utd,31,1989,0,0,0,0,1,0,0,0,0,0,,,0,Matches
282,Vladislav Ignatyev,ru RUS,MF,ru Loko Moscow,33,1987,4.3,1,0,0,4,15,2,3,6,5,,,0,Matches
283,Josip Iličić,si SVN,"MF,FW",it Atalanta,32,1988,3.1,1,0,0,2,11,2,11,1,2,,,0,Matches
284,Ciro Immobile,it ITA,FW,it Lazio,30,1990,4.6,0,0,0,6,9,4,1,1,1,,,0,Matches
285,Nikita Iosifov,ru RUS,FW,ru Loko Moscow,19,2001,0.2,0,0,0,1,1,1,0,0,0,,,0,Matches
286,Isael,br BRA,"MF,FW",hu Ferencváros,32,1988,4,1,0,0,8,5,1,5,5,3,,,0,Matches
287,Gustav Isaksen,dk DEN,"FW,MF",dk Midtjylland,19,2001,0.5,0,0,0,0,2,0,2,2,1,,,0,Matches
288,Isco,es ESP,FW,es Real Madrid,28,1992,1.1,0,0,0,2,0,1,1,3,0,,,0,Matches
289,Daniel James,wls WAL,"FW,MF",eng Manchester Utd,22,1997,0.4,0,0,0,0,0,1,0,0,0,,,0,Matches
290,Manjrekar James,ca CAN,DF,dk Midtjylland,26,1993,1,0,0,0,1,0,0,0,3,4,,,0,Matches
291,Reece James,eng ENG,"MF,DF",eng Chelsea,20,1999,6.3,0,0,0,11,4,2,37,5,15,,,0,Matches
292,Tony Jantschke,de GER,DF,de Gladbach,30,1990,0.6,0,0,0,0,1,0,0,3,0,,,0,Matches
293,Gabriel Jesus,br BRA,FW,eng Manchester City,23,1997,3,1,0,0,1,7,2,1,2,0,,,0,Matches
294,Curtis Jones,eng ENG,MF,eng Liverpool,19,2001,4.5,1,0,0,7,8,1,1,6,3,,,0,Matches
295,Frenkie de Jong,nl NED,"MF,DF",es Barcelona,23,1997,6.5,1,0,0,1,7,0,1,16,6,,,0,Matches
296,Luuk de Jong,nl NED,FW,es Sevilla,29,1990,4.2,0,0,0,5,5,0,0,1,2,,,0,Matches
297,Joan Jordán,es ESP,MF,es Sevilla,26,1994,4.5,4,0,0,10,6,0,18,6,7,,,0,Matches
298,Jorginho,it ITA,MF,eng Chelsea,28,1991,11.4,4,0,0,14,11,0,3,25,16,,,0,Matches
299,Diogo Jota,pt POR,FW,eng Liverpool,23,1996,6,0,0,0,8,17,2,4,2,2,,,0,Matches
300,Luka Jović,rs SRB,FW,es Real Madrid,22,1997,0.6,0,0,0,1,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
301,Vinicius Júnior,br BRA,"FW,MF",es Real Madrid,20,2000,7,1,0,0,13,12,2,15,1,8,,,0,Matches
302,Zlatko Junuzović,at AUT,MF,at RB Salzburg,32,1987,5.1,0,0,0,12,10,0,5,13,9,,,0,Matches
303,Sory Kaba,gn GUI,FW,dk Midtjylland,25,1995,5.1,1,0,0,7,12,6,1,3,4,,,0,Matches
304,Ozan Kabak,tr TUR,DF,eng Liverpool,20,2000,3.5,1,0,0,2,1,0,0,6,3,,,0,Matches
305,İrfan Kahveci,tr TUR,MF,tr Başakşehir,25,1995,5.4,0,0,0,6,3,0,8,3,4,,,0,Matches
306,François Kamano,gn GUI,MF,ru Loko Moscow,24,1996,2,0,0,0,3,7,1,2,0,3,,,0,Matches
307,Boubacar Kamara,fr FRA,MF,fr Marseille,20,1999,4.3,2,0,0,11,6,0,1,9,5,,,0,Matches
308,Ruslan Kambolov,ru RUS,"DF,MF",ru Krasnodar,30,1990,0.2,0,0,0,0,2,0,0,1,0,,,0,Matches
309,Kevin Kampl,si SVN,MF,de RB Leipzig,29,1990,4.1,0,0,0,12,4,0,1,8,5,,,0,Matches
310,N'Golo Kanté,fr FRA,MF,eng Chelsea,29,1991,7.9,1,0,0,11,5,0,3,13,8,,,0,Matches
311,Emre Kaplan,tr TUR,DF,tr Başakşehir,19,2001,0.1,0,0,0,0,0,0,0,1,1,,,0,Matches
312,Oleksandr Karavayev,ua UKR,DF,ua Dynamo Kyiv,28,1992,2.5,0,0,0,2,3,0,0,4,0,,,0,Matches
313,Vyacheslav Karavayev,ru RUS,DF,ru Zenit,25,1995,3.1,1,0,0,2,1,0,9,3,4,,,0,Matches
314,Moise Kean,it ITA,FW,fr Paris Saint-Germain,20,2000,4.9,1,0,0,9,4,8,4,3,1,,,0,Matches
315,Tomasz Kędziora,pl POL,DF,ua Dynamo Kyiv,26,1994,6,0,0,0,3,0,0,21,15,7,,,0,Matches
316,Thilo Kehrer,de GER,DF,fr Paris Saint-Germain,23,1996,0.8,1,0,0,5,1,0,0,2,2,,,0,Matches
317,Naby Keïta,gn GUI,MF,eng Liverpool,25,1995,1.6,0,0,0,2,0,0,0,4,2,,,0,Matches
318,Caoimhín Kelleher,ie IRL,GK,eng Liverpool,21,1998,2,1,0,0,1,0,0,0,0,0,,,0,Matches
319,Mikhail Kerzhakov,ru RUS,GK,ru Zenit,33,1987,6,0,0,0,0,1,0,0,0,0,,,0,Matches
320,Ihor Kharatin,ua UKR,MF,hu Ferencváros,25,1995,3.6,3,0,0,4,0,0,0,5,5,,,0,Matches
321,Davit Khocholava,ge GEO,DF,ua Shakhtar Donetsk,27,1993,3.3,1,0,0,1,2,0,0,8,1,,,0,Matches
322,Joshua Kimmich,de GER,MF,de Bayern Munich,25,1995,6.8,2,0,0,10,7,0,55,15,4,,,0,Matches
323,Presnel Kimpembe,fr FRA,DF,fr Paris Saint-Germain,24,1995,10.9,3,1,1,10,6,0,1,8,8,,,0,Matches
324,Davy Klaassen,nl NED,MF,nl Ajax,27,1993,5,1,0,0,6,2,1,2,6,6,,,0,Matches
325,Sean Klaiber,sr SUR,"DF,MF",nl Ajax,26,1994,0.6,0,0,0,3,0,0,0,1,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
326,Lukas Klostermann,de GER,DF,de RB Leipzig,24,1996,2,0,0,0,1,0,0,0,4,1,,,0,Matches
327,Justin Kluivert,nl NED,"FW,MF",de RB Leipzig,21,1999,1.7,2,0,0,4,5,3,2,2,1,,,0,Matches
328,Ansgar Knauff,de GER,FW,de Dortmund,18,2002,1.5,0,0,0,2,1,1,2,1,1,,,0,Matches
329,Sekou Koita,ml MLI,FW,at RB Salzburg,20,1999,4.5,1,0,0,7,4,4,2,1,2,,,0,Matches
330,Koka,eg EGY,FW,gr Olympiacos,27,1993,0.3,1,0,0,2,0,0,0,0,0,,,0,Matches
331,Koke,es ESP,MF,es Atlético Madrid,28,1992,7.4,2,0,0,6,7,1,11,13,11,,,0,Matches
332,Aleksandar Kolarov,rs SRB,DF,it Inter,34,1985,1,0,0,0,1,1,0,4,1,0,,,0,Matches
333,Ibrahima Konaté,fr FRA,DF,de RB Leipzig,21,1999,5.3,2,0,0,13,2,0,0,7,3,,,1,Matches
334,Viktor Korniienko,ua UKR,DF,ua Shakhtar Donetsk,21,1999,3,1,0,0,2,2,0,1,4,1,,,0,Matches
335,Odilon Kossounou,ci CIV,DF,be Club Brugge,19,2001,5,0,0,0,2,2,0,0,10,6,,,0,Matches
336,Billy Koumetio,fr FRA,DF,eng Liverpool,17,2002,0.5,0,0,0,0,0,0,0,3,0,,,0,Matches
337,Jules Koundé,fr FRA,DF,es Sevilla,21,1998,5.7,2,0,0,5,9,0,6,5,1,,,0,Matches
338,Adnan Kovačević,ba BIH,DF,hu Ferencváros,26,1993,1.9,1,0,0,3,2,0,0,5,3,,,0,Matches
339,Mateo Kovačić,hr CRO,MF,eng Chelsea,26,1994,6.7,2,0,0,8,10,0,1,8,12,,,0,Matches
340,Viktor Kovalenko,ua UKR,MF,ua Shakhtar Donetsk,24,1996,2.4,0,0,0,2,2,0,0,2,2,,,0,Matches
341,Bozhidar Kraev,bg BUL,MF,dk Midtjylland,23,1997,0.6,0,0,0,1,3,0,1,1,0,,,0,Matches
342,Christoph Kramer,de GER,MF,de Gladbach,29,1991,6.9,1,0,0,12,4,1,1,13,6,,,0,Matches
343,Rasmus Kristensen,dk DEN,DF,at RB Salzburg,23,1997,5,0,0,0,5,2,1,6,13,7,,,1,Matches
344,Michael Krmenčík,cz CZE,FW,be Club Brugge,27,1993,0.8,0,0,0,0,2,2,0,0,0,,,0,Matches
345,Toni Kroos,de GER,MF,es Real Madrid,30,1990,10.7,3,0,0,12,8,1,52,18,8,,,0,Matches
346,Danil Krugovoy,ru RUS,DF,ru Zenit,22,1998,1.8,1,0,0,1,3,1,11,5,0,,,0,Matches
347,Grzegorz Krychowiak,pl POL,MF,ru Loko Moscow,30,1990,4,1,0,0,4,8,0,1,7,0,,,0,Matches
348,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar Donetsk,29,1991,1,0,0,0,3,2,0,0,3,2,,,0,Matches
349,Mohammed Kudus,gh GHA,FW,nl Ajax,19,2000,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
350,Daniil Kulikov,ru RUS,MF,ru Loko Moscow,22,1998,4,1,0,0,8,4,0,4,7,5,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
351,Dejan Kulusevski,se SWE,"MF,FW",it Juventus,20,2000,3,1,0,0,10,4,0,8,5,1,,,0,Matches
352,Layvin Kurzawa,fr FRA,DF,fr Paris Saint-Germain,27,1992,4.2,2,0,0,12,2,0,11,9,10,,,0,Matches
353,Daler Kuzyaev,ru RUS,MF,ru Zenit,27,1993,4.9,2,0,0,9,1,3,8,9,8,,,0,Matches
354,Zakaria Labyad,ma MAR,MF,nl Ajax,27,1993,2,0,0,0,3,3,0,8,1,0,,,0,Matches
355,Aïssa Laïdouni,tn TUN,MF,hu Ferencváros,23,1996,2.5,3,0,0,9,13,0,0,5,4,,,0,Matches
356,Stefan Lainer,at AUT,DF,de Gladbach,27,1992,7.6,3,0,0,14,4,0,20,12,14,,,0,Matches
357,Sam Lammers,nl NED,FW,it Atalanta,23,1997,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
358,Michael Lang,ch SUI,"DF,MF",de Gladbach,29,1991,0.1,1,0,0,2,0,0,0,1,0,,,0,Matches
359,Noa Lang,nl NED,"MF,FW",be Club Brugge,21,1999,3.3,0,0,0,5,3,1,5,1,4,,,0,Matches
360,Aymeric Laporte,es ESP,DF,eng Manchester City,26,1994,3.1,1,0,0,4,0,0,0,3,1,,,0,Matches
361,Valentino Lazaro,at AUT,MF,de Gladbach,24,1996,2.7,1,0,0,3,2,0,6,2,3,,,0,Matches
362,Manuel Lazzari,it ITA,MF,it Lazio,26,1993,3.6,0,0,0,1,7,0,15,2,2,,,0,Matches
363,James Lea Siliki,cm CMR,"MF,FW",fr Rennes,24,1996,2.4,2,0,0,9,4,0,2,1,2,,,0,Matches
364,Diogo Leite,pt POR,DF,pt Porto,21,1999,2,0,0,0,2,1,0,0,2,1,,,0,Matches
365,Lucas Leiva,br BRA,MF,it Lazio,33,1987,3.9,1,0,0,3,3,0,0,11,4,,,0,Matches
366,Thomas Lemar,fr FRA,MF,es Atlético Madrid,24,1995,2.1,1,0,0,4,3,0,19,0,2,,,0,Matches
367,Clément Lenglet,fr FRA,DF,es Barcelona,25,1995,6.2,2,0,0,9,7,0,0,11,3,,,0,Matches
368,Robert Lewandowski,pl POL,FW,de Bayern Munich,31,1988,5.7,0,0,0,5,7,3,3,2,3,,,0,Matches
