Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
180,Kryštof Daněk,cz CZE,FW,cz Sparta Prague,21,2003,0.6,0,0,0,,0,0,,,0,0,Matches
181,Danilo,br BRA,DF,it Juventus,33,1991,2.6,0,1,1,100,0.39,0.39,0,0,0,0,Matches
182,Arnaut Danjuma,nl NED,"FW,MF",es Girona,27,1997,4.3,1,15,3,20,3.47,0.69,0.07,0.33,0,0,Matches
183,Jayden Danns,eng ENG,FW,eng Liverpool,18,2006,0.9,0,1,0,0,1.1,0,0,,0,0,Matches
184,Matteo Darmian,it ITA,MF,it Inter,34,1989,6.1,0,4,3,75,0.65,0.49,0,0,0,0,Matches
185,Juan David Cabal,co COL,DF,it Juventus,23,2001,1.7,0,0,0,,0,0,,,0,0,Matches
186,Jonathan David,ca CAN,FW,fr Lille,24,2000,8.3,7,20,11,55,2.41,1.33,0.25,0.45,2,2,Matches
187,Alphonso Davies,ca CAN,DF,de Bayern Munich,23,2000,7.8,2,9,3,33.3,1.16,0.39,0.22,0.67,0,0,Matches
188,Kevin De Bruyne,be BEL,MF,eng Manchester City,33,1991,4.4,0,13,3,23.1,2.95,0.68,0,0,0,0,Matches
189,Maxim De Cuyper,be BEL,DF,be Club Brugge,23,2000,12,1,11,4,36.4,0.92,0.33,0.09,0.25,0,0,Matches
190,Charles De Ketelaere,be BEL,"FW,MF",it Atalanta,23,2001,7.8,4,17,10,58.8,2.19,1.29,0.18,0.3,1,1,Matches
191,Rodrigo De Paul,ar ARG,MF,es Atlético Madrid,30,1994,8.3,0,6,1,16.7,0.73,0.12,0,0,0,0,Matches
192,Giacomo De Pieri,it ITA,MF,it Inter,17,2006,0.2,0,1,0,0,6,0,0,,0,0,Matches
193,Zeno Debast,be BEL,"DF,MF",pt Sporting CP,20,2003,6.3,1,4,1,25,0.64,0.16,0.25,1,0,0,Matches
194,Amar Dedić,ba BIH,DF,at RB Salzburg,21,2002,7,0,13,4,30.8,1.86,0.57,0,0,0,0,Matches
195,Romain Del Castillo,fr FRA,FW,fr Brest,28,1996,3.5,0,4,2,50,1.13,0.57,0,0,0,0,Matches
196,Ousmane Dembélé,fr FRA,FW,fr Paris Saint-Germain,27,1997,12.9,8,64,23,35.9,4.97,1.79,0.13,0.35,0,0,Matches
197,Ermedin Demirović,ba BIH,FW,de Stuttgart,26,1998,4.5,1,20,6,30,4.43,1.33,0.05,0.17,0,0,Matches
198,Michele Di Gregorio,it ITA,GK,it Juventus,27,1997,8,0,0,0,,0,0,,,0,0,Matches
199,Ángel Di María,ar ARG,"FW,MF",pt Benfica,36,1988,6.1,1,18,7,38.9,2.97,1.16,0,0,1,1,Matches
200,Bafodé Diakité,fr FRA,DF,fr Lille,23,2001,9.5,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
201,Mamady Diambou,ml MLI,MF,at RB Salzburg,21,2002,4,0,0,0,,0,0,,,0,0,Matches
202,Rúben Dias,pt POR,"DF,MF",eng Manchester City,27,1997,5,0,0,0,,0,0,,,0,0,Matches
203,Krépin Diatta,sn SEN,DF,fr Monaco,25,1999,2.4,0,2,1,50,0.85,0.42,0,0,0,0,Matches
204,Brahim Díaz,ma MAR,"MF,FW",es Real Madrid,24,1999,5.4,2,10,7,70,1.87,1.31,0.2,0.29,0,0,Matches
205,Luis Díaz,co COL,"FW,MF",eng Liverpool,27,1997,7,3,14,7,50,2,1,0.21,0.43,0,0,Matches
206,Eric Dier,eng ENG,DF,de Bayern Munich,30,1994,3.3,1,3,1,33.3,0.91,0.3,0.33,1,0,0,Matches
207,Lucas Digne,fr FRA,DF,eng Aston Villa,31,1993,8.3,0,4,2,50,0.48,0.24,0,0,0,0,Matches
208,Federico Dimarco,it ITA,MF,it Inter,26,1997,6.3,0,11,2,18.2,1.74,0.32,0,0,0,0,Matches
209,Ousmane Diomande,ci CIV,DF,pt Sporting CP,20,2003,8.3,0,2,0,0,0.24,0,0,,0,0,Matches
210,Axel Disasi,fr FRA,DF,eng Aston Villa,26,1998,1.4,0,1,0,0,0.71,0,0,,0,0,Matches
211,Nasser Djiga,bf BFA,DF,rs Red Star,21,2002,8,1,3,1,33.3,0.37,0.12,0.33,1,0,0,Matches
212,Berat Djimsiti,al ALB,DF,it Atalanta,31,1993,7.5,1,3,2,66.7,0.4,0.27,0.33,0.5,0,0,Matches
213,Jeremy Doku,be BEL,MF,eng Manchester City,22,2002,2.1,0,4,1,25,1.87,0.47,0,0,0,0,Matches
214,Sergi Dominguez,es ESP,DF,es Barcelona,19,2005,0.4,0,0,0,,0,0,,,0,0,Matches
215,Gianluigi Donnarumma,it ITA,GK,fr Paris Saint-Germain,25,1999,15.3,0,0,0,,0,0,,,0,0,Matches
216,Nene Dorgeles,ml MLI,"FW,MF",at RB Salzburg,21,2002,5.4,0,8,3,37.5,1.49,0.56,0,0,0,0,Matches
217,Désiré Doué,fr FRA,FW,fr Paris Saint-Germain,19,2005,8.2,5,32,17,53.1,3.89,2.07,0.16,0.29,0,0,Matches
218,Kamory Doumbia,ml MLI,"MF,FW",fr Brest,21,2003,4.9,0,9,4,44.4,1.85,0.82,0,0,0,0,Matches
219,Couhaib Driouech,ma MAR,FW,nl PSV,22,2002,1.7,1,5,3,60,2.92,1.75,0.2,0.33,0,0,Matches
220,Vanja Drkušič,si SVN,DF,rs Red Star,24,1999,2,0,0,0,,0,0,,,0,0,Matches
221,Joel Drommel,nl NED,GK,nl PSV,27,1996,1,0,0,0,,0,0,,,0,0,Matches
222,Bruno Duarte,br BRA,FW,rs Red Star,28,1996,1.7,0,5,1,20,2.92,0.58,0,0,0,0,Matches
223,Denzel Dumfries,nl NED,MF,it Inter,28,1996,10.8,2,12,3,25,1.11,0.28,0.17,0.67,0,0,Matches
224,Jáder Durán,co COL,FW,eng Aston Villa,20,2003,2.7,3,14,4,28.6,5.23,1.49,0.21,0.75,0,0,Matches
225,Julien Duranville,be BEL,FW,de Dortmund,18,2006,3.3,0,5,2,40,1.5,0.6,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
226,Ederson,br BRA,GK,eng Manchester City,30,1993,8,0,0,0,,0,0,,,0,0,Matches
227,Éderson,br BRA,MF,it Atalanta,25,1999,8.2,1,10,2,20,1.22,0.24,0.1,0.5,0,0,Matches
228,Marcus Edwards,eng ENG,MF,pt Sporting CP,25,1998,0.7,0,1,0,0,1.34,0,0,,0,0,Matches
229,Eguinaldo,br BRA,"FW,MF",ua Shakhtar Donetsk,19,2004,4.5,0,9,3,33.3,2,0.67,0,0,0,0,Matches
230,Meschak Elia,cd COD,"FW,MF",ch Young Boys,26,1997,1.6,0,2,0,0,1.27,0,0,,0,0,Matches
231,Harvey Elliott,eng ENG,MF,eng Liverpool,21,2003,1.9,3,4,3,75,2.11,1.58,0.75,1,0,0,Matches
232,Elif Elmas,mk MKD,"FW,MF",de RB Leipzig,24,1999,0.4,0,0,0,,0,0,,,0,0,Matches
233,Timi Elšnik,si SVN,MF,rs Red Star,26,1998,8,0,6,3,50,0.75,0.37,0,0,0,0,Matches
234,Breel Embolo,ch SUI,"FW,MF",fr Monaco,27,1997,8.3,1,19,6,31.6,2.3,0.72,0.05,0.17,0,0,Matches
235,Emerson,br BRA,DF,it Milan,25,1999,3.5,0,3,1,33.3,0.85,0.28,0,0,0,0,Matches
236,Wataru Endo,jp JPN,MF,eng Liverpool,31,1993,1.6,0,0,0,,0,0,,,0,0,Matches
237,Endrick,br BRA,FW,es Real Madrid,18,2006,1.6,1,8,2,25,5.11,1.28,0.13,0.5,0,0,Matches
238,Arne Engels,be BEL,MF,sct Celtic,20,2003,8,1,11,6,54.5,1.37,0.75,0,0,1,2,Matches
239,Luis Enrique Palma,hn HON,"FW,MF",sct Celtic,24,2000,0.4,0,0,0,,0,0,,,0,0,Matches
240,Martin Erlic,hr CRO,DF,it Bologna,26,1998,0.5,0,0,0,,0,0,,,0,0,Matches
241,Ricardo Esgaio,pt POR,"MF,DF",pt Sporting CP,31,1993,1.9,0,0,0,,0,0,,,0,0,Matches
242,Giovanni Fabbian,it ITA,MF,it Bologna,21,2003,5.4,0,8,4,50,1.47,0.73,0,0,0,0,Matches
243,Nicolò Fagioli,it ITA,MF,it Juventus,23,2001,2.3,0,6,2,33.3,2.61,0.87,0,0,0,0,Matches
244,Romain Faivre,fr FRA,"MF,FW",fr Brest,26,1998,3.4,0,1,0,0,0.29,0,0,,0,0,Matches
245,Ansu Fati,es ESP,"FW,MF",es Barcelona,21,2002,0.5,0,0,0,,0,0,,,0,0,Matches
246,João Félix,pt POR,MF,it Milan,24,1999,2,0,8,5,62.5,4,2.5,0,0,0,0,Matches
247,Lewis Ferguson,sct SCO,MF,it Bologna,24,1999,3.2,0,4,2,50,1.25,0.62,0,0,0,0,Matches
248,Edimilson Fernandes,ch SUI,MF,fr Brest,28,1996,7.2,1,6,2,33.3,0.83,0.28,0.17,0.5,0,0,Matches
249,Matias Fernandez-Pardo,be BEL,MF,fr Lille,19,2005,2.9,0,3,1,33.3,1.03,0.34,0,0,0,0,Matches
250,Ryan Flamingo,nl NED,DF,nl PSV,21,2002,9.5,3,7,3,42.9,0.73,0.31,0.43,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
251,Phil Foden,eng ENG,MF,eng Manchester City,24,2000,7.6,3,27,12,44.4,3.54,1.57,0.11,0.25,0,0,Matches
252,Youssouf Fofana,fr FRA,MF,it Milan,25,1999,8.9,0,13,2,15.4,1.46,0.23,0,0,0,0,Matches
253,James Forrest,sct SCO,"FW,MF",sct Celtic,33,1991,0.7,0,2,0,0,2.86,0,0,,0,0,Matches
254,Héctor Fort,es ESP,DF,es Barcelona,17,2006,0.6,0,1,0,0,1.8,0,0,,0,0,Matches
255,Alejandro Francés,es ESP,DF,es Girona,21,2002,4.8,0,5,1,20,1.03,0.21,0,0,0,0,Matches
256,Lassina Franck Traoré,bf BFA,FW,ua Shakhtar Donetsk,23,2001,1.6,0,1,0,0,0.62,0,0,,0,0,Matches
257,Bartol Franjić,hr CRO,DF,ua Shakhtar Donetsk,24,2000,0.2,0,0,0,,0,0,,,0,0,Matches
258,Davide Frattesi,it ITA,MF,it Inter,24,1999,5.5,2,9,4,44.4,1.63,0.73,0.22,0.5,0,0,Matches
259,Iván Fresneda,es ESP,DF,pt Sporting CP,19,2004,2.6,0,4,1,25,1.52,0.38,0,0,0,0,Matches
260,Remo Freuler,ch SUI,MF,it Bologna,32,1992,5.6,0,1,0,0,0.18,0,0,,0,0,Matches
261,Jeremie Frimpong,nl NED,MF,de Leverkusen,23,2000,8.8,0,13,4,30.8,1.48,0.45,0,0,0,0,Matches
262,Chris Führich,de GER,MF,de Stuttgart,26,1998,5.6,1,7,5,71.4,1.25,0.89,0.14,0.2,0,0,Matches
263,Kyogo Furuhashi,jp JPN,FW,sct Celtic,29,1995,5.1,1,10,4,40,1.95,0.78,0.1,0.25,0,0,Matches
264,Matteo Gabbia,it ITA,DF,it Milan,24,1999,4.5,0,3,0,0,0.67,0,0,,0,0,Matches
265,Artur Gajdoš,sk SVK,MF,sk Slovan Bratislava,20,2004,0.2,0,1,1,100,4.74,4.74,0,0,0,0,Matches
266,Cody Gakpo,nl NED,"FW,MF",eng Liverpool,25,1999,4.1,3,13,8,61.5,3.17,1.95,0.15,0.25,1,1,Matches
267,Javi Galán,es ESP,DF,es Atlético Madrid,29,1994,5,0,2,0,0,0.4,0,0,,0,0,Matches
268,Conor Gallagher,eng ENG,MF,es Atlético Madrid,24,2000,5.2,1,5,2,40,0.96,0.38,0.2,0.5,0,0,Matches
269,Silvère Ganvoula M'Boussy,cg CGO,FW,ch Young Boys,28,1996,5.4,1,13,6,46.2,2.41,1.11,0.08,0.17,0,0,Matches
270,Aleix García,es ESP,MF,de Leverkusen,27,1997,4,1,7,4,57.1,1.73,0.99,0.14,0.25,0,0,Matches
271,Eric García,es ESP,"DF,MF",es Barcelona,23,2001,3.1,2,4,3,75,1.3,0.98,0.5,0.67,0,0,Matches
272,Fran Garcia,es ESP,DF,es Real Madrid,24,1999,3,0,0,0,,0,0,,,0,0,Matches
273,Jastin García,es ESP,FW,es Girona,20,2004,0.1,0,0,0,,0,0,,,0,0,Matches
274,Federico Gatti,it ITA,DF,it Juventus,26,1998,8.9,0,3,1,33.3,0.34,0.11,0,0,0,0,Matches
275,Gavi,es ESP,MF,es Barcelona,19,2004,3.3,0,3,1,33.3,0.9,0.3,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
276,Jusuf Gazibegović,ba BIH,DF,at Sturm Graz,24,2000,5,0,5,3,60,1,0.6,0,0,0,0,Matches
277,Paulo Gazzaniga,ar ARG,GK,es Girona,32,1992,7,0,0,0,,0,0,,,0,0,Matches
278,Viggo Gebel,de GER,MF,de RB Leipzig,16,2007,0.1,0,0,0,,0,0,,,0,0,Matches
279,Lutsharel Geertruida,nl NED,"DF,MF",de RB Leipzig,24,2000,6.9,0,1,1,100,0.15,0.15,0,0,0,0,Matches
280,Niklas Geyrhofer,at AUT,DF,at Sturm Graz,24,2000,5,0,2,0,0,0.4,0,0,,0,0,Matches
281,Alaa Ghram,tn TUN,DF,ua Shakhtar Donetsk,23,2001,1.5,0,0,0,,0,0,,,0,0,Matches
282,Bryan Gil,es ESP,MF,es Girona,23,2001,5,0,4,1,25,0.81,0.2,0,0,0,0,Matches
283,Santiago Giménez,mx MEX,FW,nl Feyenoord,23,2001,3.3,5,8,7,87.5,2.45,2.14,0.5,0.57,1,1,Matches
284,Santiago Giménez,mx MEX,FW,it Milan,23,2001,1.7,1,3,1,33.3,1.78,0.59,0.33,1,0,0,Matches
285,Jamie Gittens,eng ENG,"MF,FW",de Dortmund,19,2004,9.4,4,23,7,30.4,2.45,0.75,0.17,0.57,0,0,Matches
286,Omri Glazer,il ISR,GK,rs Red Star,28,1996,3,0,0,0,,0,0,,,0,0,Matches
287,Oscar Gloukh,il ISR,"FW,MF",at RB Salzburg,20,2004,7.5,0,9,2,22.2,1.19,0.27,0,0,0,0,Matches
288,Serge Gnabry,de GER,MF,de Bayern Munich,29,1995,6.1,0,16,9,56.3,2.61,1.47,0,0,0,0,Matches
289,Ben Godfrey,eng ENG,"DF,MF",it Atalanta,26,1998,0.2,0,0,0,,0,0,,,0,0,Matches
290,Aleksandr Golovin,ru RUS,MF,fr Monaco,28,1996,6.4,0,8,2,25,1.25,0.31,0,0,0,0,Matches
291,André Gomes,pt POR,MF,fr Lille,31,1993,0.2,0,0,0,,0,0,,,0,0,Matches
292,Angel Gomes,eng ENG,MF,fr Lille,23,2000,1.8,1,1,1,100,0.57,0.57,1,1,0,0,Matches
293,Marlon Gomes,br BRA,MF,ua Shakhtar Donetsk,20,2003,3.2,1,3,1,33.3,0.94,0.31,0.33,1,0,0,Matches
294,Joe Gomez,eng ENG,DF,eng Liverpool,27,1997,1.4,0,1,1,100,0.74,0.74,0,0,0,0,Matches
295,Pedro Gonçalves,pt POR,MF,pt Sporting CP,26,1998,2.2,0,4,2,50,1.79,0.9,0,0,0,0,Matches
296,Facundo González,uy URU,DF,nl Feyenoord,21,2003,0.1,0,0,0,,0,0,,,0,0,Matches
297,Nicolás González,es ESP,MF,eng Manchester City,22,2002,1,1,1,1,100,1,1,1,1,0,0,Matches
298,Nicolás González,ar ARG,"MF,FW",it Juventus,26,1998,4,1,10,4,40,2.49,1,0.1,0.25,0,0,Matches
299,Jon Gorenc Stanković,si SVN,MF,at Sturm Graz,28,1996,4,0,0,0,,0,0,,,0,0,Matches
300,Leon Goretzka,de GER,MF,de Bayern Munich,29,1995,9.3,1,15,6,40,1.61,0.64,0.07,0.17,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
301,Lucas Gourna-Douath,fr FRA,MF,at RB Salzburg,20,2003,3.3,0,0,0,,0,0,,,0,0,Matches
302,Ryan Gravenberch,nl NED,MF,eng Liverpool,22,2002,8.7,0,1,0,0,0.11,0,0,,0,0,Matches
303,Jack Grealish,eng ENG,"MF,FW",eng Manchester City,28,1995,3.9,1,7,1,14.3,1.78,0.25,0.14,1,0,0,Matches
304,Leon Grgic,hr CRO,FW,at Sturm Graz,18,2006,0,0,0,0,,0,0,,,0,0,Matches
305,Antoine Griezmann,fr FRA,"FW,MF",es Atlético Madrid,33,1991,8.1,6,19,10,52.6,2.35,1.24,0.32,0.6,0,0,Matches
306,Álex Grimaldo,es ESP,"MF,DF",de Leverkusen,28,1995,9.6,2,23,11,47.8,2.39,1.14,0.09,0.18,0,0,Matches
307,Pascal Groß,de GER,"MF,DF",de Dortmund,33,1991,10.2,1,9,4,44.4,0.89,0.39,0.11,0.25,0,0,Matches
308,Gabriel Gudmundsson,se SWE,"DF,MF",fr Lille,25,1999,5.4,0,4,1,25,0.74,0.18,0,0,0,0,Matches
309,Raphaël Guerreiro,pt POR,"DF,MF",de Bayern Munich,30,1993,5.8,1,6,2,33.3,1.04,0.35,0.17,0.5,0,0,Matches
310,Daouda Guindo,ml MLI,DF,at RB Salzburg,21,2002,1.7,1,1,1,100,0.58,0.58,1,1,0,0,Matches
311,Serhou Guirassy,gn GUI,FW,de Dortmund,28,1996,12,13,41,26,63.4,3.41,2.16,0.2,0.31,5,6,Matches
312,Péter Gulácsi,hu HUN,GK,de RB Leipzig,34,1990,6,0,0,0,,0,0,,,0,0,Matches
313,Arda Güler,tr TUR,MF,es Real Madrid,19,2005,1.6,0,7,1,14.3,4.29,0.61,0,0,0,0,Matches
314,İlkay Gündoğan,de GER,"MF,FW",eng Manchester City,33,1990,5.8,2,15,5,33.3,2.58,0.86,0.13,0.4,0,0,Matches
315,Ivan Guteša,rs SRB,GK,rs Red Star,22,2002,3,0,0,0,,0,0,,,0,0,Matches
316,Miguel Gutiérrez,es ESP,"MF,DF",es Girona,23,2001,6,1,7,3,42.9,1.17,0.5,0.14,0.33,0,0,Matches
317,Joško Gvardiol,hr CRO,DF,eng Manchester City,22,2002,9,0,5,1,20,0.55,0.11,0,0,0,0,Matches
318,Viktor Gyökeres,se SWE,FW,pt Sporting CP,26,1998,6.8,6,24,11,45.8,3.55,1.63,0.17,0.36,2,2,Matches
319,Erling Haaland,no NOR,"FW,MF",eng Manchester City,24,2000,8.5,8,39,21,53.8,4.56,2.46,0.15,0.29,2,3,Matches
320,Anis Hadj Moussa,dz ALG,"FW,MF",nl Feyenoord,22,2002,8.7,3,9,5,55.6,1.03,0.57,0.33,0.6,0,0,Matches
321,Jaouen Hadjam,dz ALG,DF,ch Young Boys,21,2003,5.3,0,4,0,0,0.75,0,0,,0,0,Matches
322,Amadou Haidara,ml MLI,MF,de RB Leipzig,26,1998,6.5,0,5,2,40,0.77,0.31,0,0,0,0,Matches
323,Massadio Haïdara,ml MLI,DF,fr Brest,31,1992,6.8,0,2,0,0,0.29,0,0,,0,0,Matches
324,Achraf Hakimi,ma MAR,DF,fr Paris Saint-Germain,25,1998,17.1,4,36,15,41.7,2.1,0.88,0.11,0.27,0,0,Matches
325,Dávid Hancko,sk SVK,DF,nl Feyenoord,26,1997,12,1,14,1,7.1,1.17,0.08,0.07,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
326,Hákon Haraldsson,is ISL,"MF,FW",fr Lille,21,2003,3.4,2,7,3,42.9,2.06,0.88,0.29,0.67,0,0,Matches
327,Lukáš Haraslín,sk SVK,FW,cz Sparta Prague,28,1996,2.9,0,7,2,28.6,2.4,0.68,0,0,0,0,Matches
328,Conrad Harder,dk DEN,FW,pt Sporting CP,19,2005,3.6,1,17,8,47.1,4.69,2.21,0.06,0.13,0,0,Matches
329,Reo Hatate,jp JPN,MF,sct Celtic,26,1997,8.7,1,20,6,30,2.3,0.69,0.05,0.17,0,0,Matches
330,Kai Havertz,de GER,"FW,MF",eng Arsenal,25,1999,6.2,4,15,7,46.7,2.41,1.12,0.27,0.57,0,0,Matches
331,Benjamin Henrichs,de GER,DF,de RB Leipzig,27,1997,5.3,0,9,3,33.3,1.71,0.57,0,0,0,0,Matches
332,Pedro Henrique,br BRA,DF,ua Shakhtar Donetsk,22,2002,5,0,1,0,0,0.2,0,0,,0,0,Matches
333,Mario Hermoso,es ESP,DF,de Leverkusen,29,1995,1.4,0,0,0,,0,0,,,0,0,Matches
334,Lucas Hernández,fr FRA,DF,fr Paris Saint-Germain,28,1996,1.3,0,0,0,,0,0,,,0,0,Matches
335,Theo Hernández,fr FRA,DF,it Milan,26,1997,9.6,0,17,2,11.8,1.78,0.21,0,0,0,0,Matches
336,Yangel Herrera,ve VEN,MF,es Girona,26,1998,3.8,0,9,2,22.2,2.38,0.53,0,0,0,0,Matches
337,Isak Hien,se SWE,DF,it Atalanta,25,1999,7.9,0,5,0,0,0.63,0,0,,0,0,Matches
338,Stefan Hierländer,at AUT,MF,at Sturm Graz,33,1991,0.4,0,1,0,0,2.57,0,0,,0,0,Matches
339,Piero Hincapié,ec ECU,DF,de Leverkusen,22,2002,8.6,1,5,2,40,0.58,0.23,0.2,0.5,0,0,Matches
340,Morten Hjulmand,dk DEN,MF,pt Sporting CP,25,1999,8.5,0,5,2,40,0.59,0.24,0,0,0,0,Matches
341,Jonas Hofmann,de GER,MF,de Leverkusen,32,1992,1.5,0,1,0,0,0.68,0,0,,0,0,Matches
342,Emil Holm,se SWE,DF,it Bologna,24,2000,2.6,0,0,0,,0,0,,,0,0,Matches
343,Tomi Horvat,si SVN,MF,at Sturm Graz,25,1999,2.2,0,3,0,0,1.39,0,0,,0,0,Matches
344,Arbër Hoxha,al ALB,MF,hr Dinamo Zagreb,25,1998,0.7,0,2,0,0,2.77,0,0,,0,0,Matches
345,Lukáš Hrádecký,fi FIN,GK,de Leverkusen,34,1989,4,0,0,0,,0,0,,,0,0,Matches
346,Yang Hyunjun,kr KOR,FW,sct Celtic,22,2002,1.7,0,3,0,0,1.72,0,0,,0,0,Matches
347,Arijon Ibrahimović,de GER,MF,de Bayern Munich,18,2005,0,0,0,0,,0,0,,,0,0,Matches
348,Adam Idah,ie IRL,FW,sct Celtic,23,2001,3.8,3,9,6,66.7,2.38,1.58,0.33,0.5,0,0,Matches
349,Danylo Ihnatenko,ua UKR,MF,sk Slovan Bratislava,27,1997,3.7,0,2,1,50,0.55,0.27,0,0,0,0,Matches
350,George Ilenikhena,ng NGA,FW,fr Monaco,17,2006,1.3,2,4,2,50,3.19,1.59,0.5,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
351,Luka Ilić,rs SRB,MF,rs Red Star,25,1999,1,0,2,0,0,2.02,0,0,,0,0,Matches
352,Marko Ilić,rs SRB,GK,rs Red Star,26,1998,2,0,0,0,,0,0,,,0,0,Matches
353,Samuel Iling-Junior,eng ENG,MF,it Bologna,20,2003,3.9,1,4,1,25,1.03,0.26,0.25,1,0,0,Matches
354,Kastriot Imeri,ch SUI,MF,ch Young Boys,24,2000,3.4,1,4,1,25,1.18,0.3,0.25,1,0,0,Matches
